,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
544,en,POTUS,1349149096909668363,True,1407439755525099520,"Today, @SenSchumer and I held our latest strategy call on getting the For the People Act to my desk. 

Democrats are united and committed to passing this landmark legislation to protect voting rights, ensure the integrity of our elections, and repair and strengthen our democracy. https://t.co/0s4IYMwMZB",[],[],['SenSchumer'],[],USA,Today   SenSchumer and I held our latest strategy call on getting the For the People Act to my desk  Democrats are united and committed to passing this landmark legislation to protect voting rights  ensure the integrity of our elections  and repair and strengthen our democracy  https   t co 0s4IYMwMZB,2021-06-22 21:00:00
545,en,POTUS,1349149096909668363,True,1407413095895547907,It’s time we invest in our infrastructure and our future once again. It’s time for the American Jobs Plan.,[],[],[],[],USA,It’s time we invest in our infrastructure and our future once again  It’s time for the American Jobs Plan ,2021-06-22 19:00:00
546,en,POTUS,1349149096909668363,True,1407395627982524417,"We can’t sit idly by while democracy is in peril – here, in America. We need to protect the sacred right to vote and ensure “We the People” choose our leaders, the very foundation on which our democracy rests. We urgently need the For The People Act.

Send it to my desk.",[],[],[],[],USA,We can’t sit idly by while democracy is in peril – here  in America  We need to protect the sacred right to vote and ensure “We the People” choose our leaders  the very foundation on which our democracy rests  We urgently need the For The People Act Send it to my desk ,2021-06-22 18:00:00
547,en,POTUS,1349149096909668363,True,1407380107988246531,"Let me be clear: Our vaccination program is an American success story.

When we took office, 3,000 Americans were dying every day. Now, hospitalizations have dropped by more than 90%.

I’m urging young people to carry us across the finish line by getting vaccinated today.",[],[],[],[],USA,Let me be clear  Our vaccination program is an American success story When we took office  3 000 Americans were dying every day  Now  hospitalizations have dropped by more than 90  I’m urging young people to carry us across the finish line by getting vaccinated today ,2021-06-22 17:00:00
548,en,POTUS,1349149096909668363,True,1407108104035176452,"When we took office, we didn’t waste a second getting the pandemic under control and our economy back on track.
 
Just five months later, we’ve administered over 300 million shots and unemployment is at its lowest level since the pandemic started.
 
America is coming back.",[],[],[],[],USA,When we took office  we didn’t waste a second getting the pandemic under control and our economy back on track  Just five months later  we’ve administered over 300 million shots and unemployment is at its lowest level since the pandemic started  America is coming back ,2021-06-21 23:00:00
549,en,POTUS,1349149096909668363,True,1407012345260523532,"At this point last year, the Fed projected 5% growth in 2021. Now, they’re projecting 7% growth. Our economic plans are working — and we can’t stop now.",[],[],[],[],USA,At this point last year  the Fed projected 5  growth in 2021  Now  they’re projecting 7  growth  Our economic plans are working — and we can’t stop now ,2021-06-21 16:00:00
550,en,POTUS,1349149096909668363,True,1406967795976450051,The Child Tax Credit means help directly in the bank accounts of the families who need it. Nearly all working families will automatically get monthly payments starting July 15th – no action needed. Head to https://t.co/P2RRSAlEgx for more information. https://t.co/U1eSsBi18p,[],[],[],['https://t.co/P2RRSAlEgx'],USA,The Child Tax Credit means help directly in the bank accounts of the families who need it  Nearly all working families will automatically get monthly payments starting July 15th – no action needed  Head to https   t co P2RRSAlEgx for more information  https   t co U1eSsBi18p,2021-06-21 14:00:00
551,en,POTUS,1349149096909668363,True,1406952542362345481,"On July 15th, automatic payments from the Child Tax Credit will begin hitting bank accounts and mailboxes.
For a working family with two kids: that’s $500 or more on the 15th of every month this year.",[],[],[],[],USA,On July 15th  automatic payments from the Child Tax Credit will begin hitting bank accounts and mailboxes For a working family with two kids  that’s  500 or more on the 15th of every month this year ,2021-06-21 13:00:00
552,en,POTUS,1349149096909668363,True,1406734101172961285,"Folks, it’s never been more convenient to get vaccinated. 

Head to https://t.co/4MYpWqXVVo to find a location near you. Get vaccinated – and let’s put an end to this virus.",[],[],[],['https://t.co/4MYpWqXVVo'],USA,Folks  it’s never been more convenient to get vaccinated  Head to https   t co 4MYpWqXVVo to find a location near you  Get vaccinated – and let’s put an end to this virus ,2021-06-20 22:00:00
553,en,POTUS,1349149096909668363,True,1406715228184789001,COVID is down. The economy is up. America is on the move again.,[],[],[],[],USA,COVID is down  The economy is up  America is on the move again ,2021-06-20 21:00:00
554,en,POTUS,1349149096909668363,True,1406687830588395526,"On my first overseas trip as president, I made it clear: America is back. Diplomacy is back. And we’re ready to work side-by-side with our allies to tackle the toughest challenges of the 21st century. https://t.co/fRwtmrYLhf",[],[],[],[],USA,On my first overseas trip as president  I made it clear  America is back  Diplomacy is back  And we’re ready to work side by side with our allies to tackle the toughest challenges of the 21st century  https   t co fRwtmrYLhf,2021-06-20 19:00:00
555,en,POTUS,1349149096909668363,True,1406671942493605893,"Today, I join people around the globe in commemorating World Refugee Day. When we take action to help refugees around the world, we honor our past and live up to our highest values — it’s who we are. https://t.co/Ae6dN6VShF",[],[],[],['https://t.co/Ae6dN6VShF'],USA,Today  I join people around the globe in commemorating World Refugee Day  When we take action to help refugees around the world  we honor our past and live up to our highest values — it’s who we are  https   t co Ae6dN6VShF,2021-06-20 18:00:00
556,en,POTUS,1349149096909668363,True,1406662126912081923,"Happy Father's Day to the fathers, stepfathers, grandfathers, and father figures who enrich our character, love us unconditionally, and give so much of themselves every day so we can live lives worthy of their dreams and sacrifices.",[],[],[],[],USA,Happy Father s Day to the fathers  stepfathers  grandfathers  and father figures who enrich our character  love us unconditionally  and give so much of themselves every day so we can live lives worthy of their dreams and sacrifices ,2021-06-20 17:00:00
557,en,POTUS,1349149096909668363,True,1406349203027206158,Juneteenth is a day of profound weight and profound power. https://t.co/z6VHappC8G,[],[],[],[],USA,Juneteenth is a day of profound weight and profound power  https   t co z6VHappC8G,2021-06-19 21:00:00
558,en,POTUS,1349149096909668363,True,1406326358993743876,"Ms. Opal Lee is an incredible woman – and it was my honor to welcome her to the White House. Thanks to her relentless dedication, Juneteenth is now a federal holiday. https://t.co/scPtk8cNJN",[],[],[],[],USA,Ms  Opal Lee is an incredible woman – and it was my honor to welcome her to the White House  Thanks to her relentless dedication  Juneteenth is now a federal holiday  https   t co scPtk8cNJN,2021-06-19 19:00:00
559,en,POTUS,1349149096909668363,True,1406273358187044868,Our family lost our loving companion Champ today. I will miss him. https://t.co/sePqXBIAsE,[],[],[],[],USA,Our family lost our loving companion Champ today  I will miss him  https   t co sePqXBIAsE,2021-06-19 16:00:00
560,en,POTUS,1349149096909668363,True,1406250677819564032,"Secretary Granholm doesn’t mess around. This week, she joined IBEW workers to try her hand at installing solar panels – just one of the millions of good-paying, union jobs the American Jobs Plan will create. https://t.co/LZwSZkTacy",[],[],[],[],USA,Secretary Granholm doesn’t mess around  This week  she joined IBEW workers to try her hand at installing solar panels – just one of the millions of good paying  union jobs the American Jobs Plan will create  https   t co LZwSZkTacy,2021-06-19 14:00:00
561,en,POTUS,1349149096909668363,True,1406235068893437953,"Juneteenth marks both the long, hard night of slavery and subjugation – and the promise of that brighter morning to come. It’s a day of profound weight and power. Today and every day, we must work to ensure our nation finally lives up to its promise of equality for all. https://t.co/DmWADwwhKU",[],[],[],[],USA,Juneteenth marks both the long  hard night of slavery and subjugation – and the promise of that brighter morning to come  It’s a day of profound weight and power  Today and every day  we must work to ensure our nation finally lives up to its promise of equality for all  https   t co DmWADwwhKU,2021-06-19 13:00:00
562,en,POTUS,1349149096909668363,True,1405966038982930437,"Today, we’ve passed 300 million shots in 150 days. 
When I took office, our nation was in crisis. Today, the virus is in retreat and our economy has smashed previous records for job growth. 
 
That’s just four months, folks.",[],[],[],[],USA,Today  we’ve passed 300 million shots in 150 days  When I took office  our nation was in crisis  Today  the virus is in retreat and our economy has smashed previous records for job growth   That’s just four months  folks ,2021-06-18 19:00:00
563,en,POTUS,1349149096909668363,True,1405961819324403714,Tune in as I deliver remarks on the COVID-19 response and the vaccination program. https://t.co/KCib2ZxgdV,[],[],[],['https://t.co/KCib2ZxgdV'],USA,Tune in as I deliver remarks on the COVID 19 response and the vaccination program  https   t co KCib2ZxgdV,2021-06-18 19:00:00
564,en,POTUS,1349149096909668363,True,1405686320618524672,I was honored to welcome Miss Opal Lee to the White House today. A daughter of Texas. And the grandmother of the movement to make Juneteenth a federal holiday. https://t.co/pl3tFSxGds,[],[],[],[],USA,I was honored to welcome Miss Opal Lee to the White House today  A daughter of Texas  And the grandmother of the movement to make Juneteenth a federal holiday  https   t co pl3tFSxGds,2021-06-18 01:00:00
565,en,POTUS,1349149096909668363,True,1405670037160087552,Today I signed the Juneteenth National Independence Day Act into law. https://t.co/Yt2zeRTzs0,[],[],[],[],USA,Today I signed the Juneteenth National Independence Day Act into law  https   t co Yt2zeRTzs0,2021-06-18 00:00:00
566,en,POTUS,1349149096909668363,True,1405663756013670402,"Today, I had the honor of signing a bill to officially make Juneteenth a federal holiday. With this important step, all Americans can feel the power of the day, learn from our history, celebrate our progress, and grapple with the distance we still have to travel. https://t.co/UN5WgCiAy2",[],[],[],[],USA,Today  I had the honor of signing a bill to officially make Juneteenth a federal holiday  With this important step  all Americans can feel the power of the day  learn from our history  celebrate our progress  and grapple with the distance we still have to travel  https   t co UN5WgCiAy2,2021-06-17 23:00:00
567,en,POTUS,1349149096909668363,True,1405643629843058702,"We cannot rest until the promise of equality is fulfilled — for every one of us, in every corner of this nation.
 
That is the meaning of Juneteenth.",[],[],[],[],USA,We cannot rest until the promise of equality is fulfilled — for every one of us  in every corner of this nation  That is the meaning of Juneteenth ,2021-06-17 22:00:00
