,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls
129,en,1438567008786952198,1349149096909668363, Brian notAnumbr  ericlo  POTUS  Marmel  AOC Ok  I’m going to call myself CEO so I get a tax cut,1440838551810179072,False, Brian notAnumbr  ericlo  POTUS  Marmel  AOC Ok  I’m going to call myself CEO so I get a tax cut,2021-09-23T00:40:54.000Z,USA,@Brian_notAnumbr @ericlo @POTUS @Marmel @AOC Ok. I’m going to call myself CEO so I get a tax cut,[],[],"['Brian_notAnumbr', 'ericlo', 'POTUS', 'Marmel', 'AOC']",[]
130,en,1438567008786952198,1349149096909668363, Adelfar4  POTUS Denounce the pork and you will be taken seriously,1440838278018600963,False, Adelfar4  POTUS Denounce the pork and you will be taken seriously,2021-09-23T00:39:49.000Z,USA,@Adelfar4 @POTUS Denounce the pork and you will be taken seriously,[],[],"['Adelfar4', 'POTUS']",[]
131,en,1438567008786952198,1349149096909668363, POTUS I don’t believe anything that comes from our incompetent President and his boot licking cabinet members  military echelon  including his advisors  and press secretary corp   Everything he has touched has turned into feces  The border  Afghanistan  the budget  Covid pandemic  ALL ,1440837088941731852,False, POTUS I don’t believe anything that comes from our incompetent President and his boot licking cabinet members  military echelon  including his advisors  and press secretary corp   Everything he has touched has turned into feces  The border  Afghanistan  the budget  Covid pandemic  ALL ,2021-09-23T00:35:06.000Z,USA,"@POTUS I don’t believe anything that comes from our incompetent President and his boot licking cabinet members, military echelon, including his advisors, and press secretary corp.. Everything he has touched has turned into feces. The border, Afghanistan, the budget, Covid pandemic. ALL!",[],[],['POTUS'],['https://t.co/iubg0bwpfi']
132,en,1438567008786952198,1349149096909668363, Roboticenginee1  KeystoneNewsNow  POTUS You mean that Democratic bill full of pork ,1440824350437871620,False, Roboticenginee1  KeystoneNewsNow  POTUS You mean that Democratic bill full of pork ,2021-09-22T23:44:29.000Z,USA,@Roboticenginee1 @KeystoneNewsNow @POTUS You mean that Democratic bill full of pork?,[],[],"['Roboticenginee1', 'KeystoneNewsNow', 'POTUS']",[]
133,en,1438567008786952198,1349149096909668363, BrianHi41576700  POTUS Trumps a lying idiot and you fell for it,1440801853587931141,False, BrianHi41576700  POTUS Trumps a lying idiot and you fell for it,2021-09-22T22:15:05.000Z,USA,@BrianHi41576700 @POTUS Trumps a lying idiot and you fell for it🤷‍♀️,['🤷\u200d♀️'],[],"['BrianHi41576700', 'POTUS']",[]
134,en,1438567008786952198,1349149096909668363, BrianHi41576700  POTUS Our country started crashing under Trumps and is where it is today because of him  Biden walked into gutted cabinets money stolen that was not applied where it was suppose to be and idiots trying to block everything he does  Yet he still got us out of a war and opened the country,1440801656216559616,False, BrianHi41576700  POTUS Our country started crashing under Trumps and is where it is today because of him  Biden walked into gutted cabinets money stolen that was not applied where it was suppose to be and idiots trying to block everything he does  Yet he still got us out of a war and opened the country,2021-09-22T22:14:18.000Z,USA,@BrianHi41576700 @POTUS Our country started crashing under Trumps and is where it is today because of him! Biden walked into gutted cabinets money stolen that was not applied where it was suppose to be and idiots trying to block everything he does! Yet he still got us out of a war and opened the country,[],[],"['BrianHi41576700', 'POTUS']",['https://t.co/fvGTculSnK']
135,en,1438567008786952198,1349149096909668363, IceRMCF  POTUS Why so we can have an idiot like Trump  I support his agenda he came into a gutted system after Trump and has to pick up the broken pieces  He is doing just fine ,1440800814155505667,False, IceRMCF  POTUS Why so we can have an idiot like Trump  I support his agenda he came into a gutted system after Trump and has to pick up the broken pieces  He is doing just fine ,2021-09-22T22:10:57.000Z,USA,@IceRMCF @POTUS Why so we can have an idiot like Trump! I support his agenda he came into a gutted system after Trump and has to pick up the broken pieces! He is doing just fine!,[],[],"['IceRMCF', 'POTUS']",['https://t.co/pAw7QW0pa7']
136,en,1438567008786952198,1349149096909668363, POTUS  HouseDemocrats Just a thought you may want to consider  It is 2021 and our populations have grown in the world  https   t co xYxChtKkkP,1440800500681609221,False, POTUS  HouseDemocrats Just a thought you may want to consider  It is 2021 and our populations have grown in the world  https   t co xYxChtKkkP,2021-09-22T22:09:42.000Z,USA,@POTUS @HouseDemocrats Just a thought you may want to consider! It is 2021 and our populations have grown in the world! https://t.co/xYxChtKkkP,[],[],"['POTUS', 'HouseDemocrats']",['https://t.co/8VOjaBOg2Q']
137,en,1438567008786952198,1349149096909668363, POTUS Republicans should not be your friends,1440772006476070912,False, POTUS Republicans should not be your friends,2021-09-22T20:16:29.000Z,USA,@POTUS Republicans should not be your friends,[],[],['POTUS'],[]
138,en,1438567008786952198,1349149096909668363, BubblesMcgee17  POTUS If you have an answer let s hear it,1440760499721830411,False, BubblesMcgee17  POTUS If you have an answer let s hear it,2021-09-22T19:30:45.000Z,USA,@BubblesMcgee17 @POTUS If you have an answer let's hear it,[],[],"['BubblesMcgee17', 'POTUS']",[]
139,en,1438567008786952198,1349149096909668363, POTUS YOU HAVE NO FRIENDS JUST PAYOUTS AND WHO TF IS TWEETING FOR YOU MR PUPPET MAN  LIAR  FBIDEN  CLOWN  LOSER  TRAITORBIDEN  FHARRIS  FPELOSI  GODBLESSAMERICA ,1440756079516782593,False, POTUS YOU HAVE NO FRIENDS JUST PAYOUTS AND WHO TF IS TWEETING FOR YOU MR PUPPET MAN  LIAR  FBIDEN  CLOWN  LOSER  TRAITORBIDEN  FHARRIS  FPELOSI  GODBLESSAMERICA ,2021-09-22T19:13:11.000Z,USA,@POTUS YOU HAVE NO FRIENDS JUST PAYOUTS AND WHO TF IS TWEETING FOR YOU MR PUPPET MAN #LIAR #FBIDEN #CLOWN #LOSER #TRAITORBIDEN #FHARRIS #FPELOSI #GODBLESSAMERICA 🇺🇸🇺🇸🇺🇸,['🇺🇸'],"['LIAR', 'FBIDEN', 'CLOWN', 'LOSER']",['POTUS'],['https://t.co/C1ILmmeCkZ']
140,en,1438567008786952198,1349149096909668363, POTUS  fowerli It would be so nice if all of you would just start being honest and tell the truth   We all know you won’t but it wound be nice if all of you would stop  amp  not destroy the USA   Any comment Joe ,1440749930834915351,False, POTUS  fowerli It would be so nice if all of you would just start being honest and tell the truth   We all know you won’t but it wound be nice if all of you would stop  amp  not destroy the USA   Any comment Joe ,2021-09-22T18:48:46.000Z,USA,@POTUS @fowerli It would be so nice if all of you would just start being honest and tell the truth.  We all know you won’t but it wound be nice if all of you would stop &amp; not destroy the USA.  Any comment Joe?,[],[],"['POTUS', 'fowerli']",['https://t.co/mKfutwAf3N']
141,en,1438567008786952198,1349149096909668363, BubblesMcgee17  ericlo  POTUS  Marmel  AOC Wait… are you asking so that I can recommend a high school level economics class so that you can start to figure some things out ,1440721498918952961,False, BubblesMcgee17  ericlo  POTUS  Marmel  AOC Wait… are you asking so that I can recommend a high school level economics class so that you can start to figure some things out ,2021-09-22T16:55:47.000Z,USA,@BubblesMcgee17 @ericlo @POTUS @Marmel @AOC Wait… are you asking so that I can recommend a high school level economics class so that you can start to figure some things out?,[],[],"['BubblesMcgee17', 'ericlo', 'POTUS', 'Marmel', 'AOC']",['https://t.co/S5kHnuvRgs']
142,en,1438564277586210820,1349149096909668363, POTUS  HouseDemocrats You and your son,1440866819175161862,False, POTUS  HouseDemocrats You and your son,2021-09-23T02:33:14.000Z,USA,@POTUS @HouseDemocrats You and your son,[],[],"['POTUS', 'HouseDemocrats']",[]
143,en,1438564277586210820,1349149096909668363, POTUS Ethiopia is one of the biggest cantry not depaned on us or other cantry so us is stands ur hands  other why s remember the bagel of adewa to defeat Italy us is edate  cantry why not see the truth on the Land fuk bayeden and also his team fuk his team,1440772891323236358,False, POTUS Ethiopia is one of the biggest cantry not depaned on us or other cantry so us is stands ur hands  other why s remember the bagel of adewa to defeat Italy us is edate  cantry why not see the truth on the Land fuk bayeden and also his team fuk his team,2021-09-22T20:20:00.000Z,USA,@POTUS Ethiopia is one of the biggest cantry not depaned on us or other cantry so us is stands ur hands  other why's remember the bagel of adewa to defeat Italy us is edate  cantry why not see the truth on the Land fuk bayeden and also his team fuk his team,[],[],['POTUS'],['https://t.co/l3S4kBCWJG']
144,en,1438564277586210820,1349149096909668363, black0 panther  theresagiudice  POTUS Annnnnddddd he’s gone  https   t co lLvBsoDvwc,1440760739908624384,False, black0 panther  theresagiudice  POTUS Annnnnddddd he’s gone  https   t co lLvBsoDvwc,2021-09-22T19:31:43.000Z,USA,@black0_panther @theresagiudice @POTUS Annnnnddddd he’s gone 😂😭😂 https://t.co/lLvBsoDvwc,"['😂', '😭']",[],"['black0_panther', 'theresagiudice', 'POTUS']",[]
145,en,1438564277586210820,1349149096909668363, UncensoredGOP  theresagiudice  POTUS Follow me  I don t give two shits,1440759834215809026,False, UncensoredGOP  theresagiudice  POTUS Follow me  I don t give two shits,2021-09-22T19:28:07.000Z,USA,@UncensoredGOP @theresagiudice @POTUS Follow me. I don't give two shits,[],[],"['UncensoredGOP', 'theresagiudice', 'POTUS']",[]
146,en,1438564277586210820,1349149096909668363, UncensoredGOP  theresagiudice  POTUS If you say so all high and mighty stupid Twitter account ,1440759482716332039,False, UncensoredGOP  theresagiudice  POTUS If you say so all high and mighty stupid Twitter account ,2021-09-22T19:26:43.000Z,USA,@UncensoredGOP @theresagiudice @POTUS If you say so all high and mighty stupid Twitter account.,[],[],"['UncensoredGOP', 'theresagiudice', 'POTUS']",[]
147,en,1438564277586210820,1349149096909668363, black0 panther  theresagiudice  POTUS Honestly going to follow you  amazing content lmao,1440756641704538118,False, black0 panther  theresagiudice  POTUS Honestly going to follow you  amazing content lmao,2021-09-22T19:15:26.000Z,USA,@black0_panther @theresagiudice @POTUS Honestly going to follow you 😂 amazing content lmao,['😂'],[],"['black0_panther', 'theresagiudice', 'POTUS']",[]
148,en,1438564277586210820,1349149096909668363, black0 panther  theresagiudice  POTUS Can’t… ur way too entertaining and ur replies just further show how misinformed and ignorant the libs are  You have been arguing about a subject that u clearly know nothing about  U have been complaining about taxes and have provided 0 logic or evidence to support ur claims ,1440756385621241862,False, black0 panther  theresagiudice  POTUS Can’t… ur way too entertaining and ur replies just further show how misinformed and ignorant the libs are  You have been arguing about a subject that u clearly know nothing about  U have been complaining about taxes and have provided 0 logic or evidence to support ur claims ,2021-09-22T19:14:24.000Z,USA,@black0_panther @theresagiudice @POTUS Can’t… ur way too entertaining and ur replies just further show how misinformed and ignorant the libs are. You have been arguing about a subject that u clearly know nothing about. U have been complaining about taxes and have provided 0 logic or evidence to support ur claims.,[],[],"['black0_panther', 'theresagiudice', 'POTUS']",['https://t.co/sUgo1msn1m']
149,en,1438564277586210820,1349149096909668363, black0 panther  theresagiudice  POTUS I certainly don’t know it all but I definitely know more than u ,1440755889032421382,False, black0 panther  theresagiudice  POTUS I certainly don’t know it all but I definitely know more than u ,2021-09-22T19:12:26.000Z,USA,@black0_panther @theresagiudice @POTUS I certainly don’t know it all but I definitely know more than u 😂,['😂'],[],"['black0_panther', 'theresagiudice', 'POTUS']",[]
150,en,1438564277586210820,1349149096909668363, UncensoredGOP  theresagiudice  POTUS Get tired of self proclaimed Twitter know it alls  When they dont actually know shit ,1440744304004112388,False, UncensoredGOP  theresagiudice  POTUS Get tired of self proclaimed Twitter know it alls  When they dont actually know shit ,2021-09-22T18:26:24.000Z,USA,@UncensoredGOP @theresagiudice @POTUS Get tired of self proclaimed Twitter know it alls. When they dont actually know shit.,[],[],"['UncensoredGOP', 'theresagiudice', 'POTUS']",[]
151,en,1438564277586210820,1349149096909668363, UncensoredGOP  theresagiudice  POTUS Lol ever thing I just like to pull you suckers chains who act like they fucking know it all and can fix any world s problems   ,1440743901678039049,False, UncensoredGOP  theresagiudice  POTUS Lol ever thing I just like to pull you suckers chains who act like they fucking know it all and can fix any world s problems   ,2021-09-22T18:24:48.000Z,USA,@UncensoredGOP @theresagiudice @POTUS Lol ever thing I just like to pull you suckers chains who act like they fucking know it all and can fix any world's problems...,[],[],"['UncensoredGOP', 'theresagiudice', 'POTUS']",['https://t.co/qnCw1CZrE4']
152,en,1438564277586210820,1349149096909668363, UncensoredGOP  theresagiudice  POTUS Then just leave the conversation   Quite easy   ,1440743608261353472,False, UncensoredGOP  theresagiudice  POTUS Then just leave the conversation   Quite easy   ,2021-09-22T18:23:38.000Z,USA,@UncensoredGOP @theresagiudice @POTUS Then just leave the conversation.  Quite easy...,[],[],"['UncensoredGOP', 'theresagiudice', 'POTUS']",[]
