,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi,text_es
440,en,1441068080529035277,235518736, 7amkickoff  YankeeGunner  TwoBitVisionary  arseblog  jamesbenge  oh that crab  taint,1441087446913937409,False, 7amkickoff  YankeeGunner  TwoBitVisionary  arseblog  jamesbenge  oh that crab  taint,2021-09-23T17:09:56.000Z,USA,@7amkickoff @YankeeGunner @TwoBitVisionary @arseblog @jamesbenge @oh_that_crab *taint,[],[],"['7amkickoff', 'YankeeGunner', 'TwoBitVisionary', 'arseblog', 'jamesbenge', 'oh_that_crab']",[],,
441,en,1441068080529035277,235518736, YankeeGunner  TwoBitVisionary  arseblog  jamesbenge  oh that crab Are you guys talking about shaving your balls again ,1441087201882755080,False, YankeeGunner  TwoBitVisionary  arseblog  jamesbenge  oh that crab Are you guys talking about shaving your balls again ,2021-09-23T17:08:57.000Z,USA,@YankeeGunner @TwoBitVisionary @arseblog @jamesbenge @oh_that_crab Are you guys talking about shaving your balls again?,[],[],"['YankeeGunner', 'TwoBitVisionary', 'arseblog', 'jamesbenge', 'oh_that_crab']",[],,
442,en,1441068080529035277,235518736, jamesbenge  robbieg15   arseblog  YankeeGunner  oh that crab I imagine I would do a hyper dash if someone came after me with a suppository ,1441087008814735363,False, jamesbenge  robbieg15   arseblog  YankeeGunner  oh that crab I imagine I would do a hyper dash if someone came after me with a suppository ,2021-09-23T17:08:11.000Z,USA,@jamesbenge @robbieg15_ @arseblog @YankeeGunner @oh_that_crab I imagine I would do a hyper dash if someone came after me with a suppository.,[],[],"['jamesbenge', 'robbieg15_', 'arseblog', 'YankeeGunner', 'oh_that_crab']",[],,
443,en,1441068080529035277,235518736, gunnerpunner  jamesbenge  7amkickoff  oh that crab  arseblog Fair assessment  But also I remember Atari ,1441086649534803974,False, gunnerpunner  jamesbenge  7amkickoff  oh that crab  arseblog Fair assessment  But also I remember Atari ,2021-09-23T17:06:46.000Z,USA,@gunnerpunner @jamesbenge @7amkickoff @oh_that_crab @arseblog Fair assessment. But also I remember Atari 😂,['😂'],[],"['gunnerpunner', 'jamesbenge', '7amkickoff', 'oh_that_crab', 'arseblog']",[],,
444,en,1441068080529035277,235518736, YankeeGunner  arseblog  jamesbenge  7amkickoff  oh that crab Arsenal vision new intro music featuring “Flame Solo ” https   t co SGhvlrsDVV,1441086604861329410,False, YankeeGunner  arseblog  jamesbenge  7amkickoff  oh that crab Arsenal vision new intro music featuring “Flame Solo ” https   t co SGhvlrsDVV,2021-09-23T17:06:35.000Z,USA,@YankeeGunner @arseblog @jamesbenge @7amkickoff @oh_that_crab Arsenal vision new intro music featuring “Flame Solo.” https://t.co/SGhvlrsDVV,[],[],"['YankeeGunner', 'arseblog', 'jamesbenge', '7amkickoff', 'oh_that_crab']",[],,
445,en,1441068080529035277,235518736, TwoBitVisionary  arseblog  jamesbenge  7amkickoff  oh that crab This is the cross reference we needed  Thank you ,1441086556782039042,False, TwoBitVisionary  arseblog  jamesbenge  7amkickoff  oh that crab This is the cross reference we needed  Thank you ,2021-09-23T17:06:23.000Z,USA,@TwoBitVisionary @arseblog @jamesbenge @7amkickoff @oh_that_crab This is the cross reference we needed. Thank you!,[],[],"['TwoBitVisionary', 'arseblog', 'jamesbenge', '7amkickoff', 'oh_that_crab']",[],,
446,en,1441068080529035277,235518736, arseblog  YankeeGunner  jamesbenge  7amkickoff  oh that crab Footballer s u like only ,1441084896450121728,False, arseblog  YankeeGunner  jamesbenge  7amkickoff  oh that crab Footballer s u like only ,2021-09-23T16:59:48.000Z,USA,@arseblog @YankeeGunner @jamesbenge @7amkickoff @oh_that_crab Footballer's u like only?,[],[],"['arseblog', 'YankeeGunner', 'jamesbenge', '7amkickoff', 'oh_that_crab']",[],,
447,en,1441068080529035277,235518736, YankeeGunner  arseblog  jamesbenge  7amkickoff  oh that crab If it’s flame anus  you’re overdoing it with your Lawnmower…  justsaying,1441084312577658883,False, YankeeGunner  arseblog  jamesbenge  7amkickoff  oh that crab If it’s flame anus  you’re overdoing it with your Lawnmower…  justsaying,2021-09-23T16:57:28.000Z,USA,"@YankeeGunner @arseblog @jamesbenge @7amkickoff @oh_that_crab If it’s flame anus, you’re overdoing it with your Lawnmower… #justsaying",[],['justsaying'],"['YankeeGunner', 'arseblog', 'jamesbenge', '7amkickoff', 'oh_that_crab']",[],,
448,en,1441068080529035277,235518736, YankeeGunner  jamesbenge  7amkickoff  oh that crab  arseblog They’re in a perpetual conflict of not knowing whether they want to be a video game or a football simulation and it ends up not being a good version of either,1441084270362054668,False, YankeeGunner  jamesbenge  7amkickoff  oh that crab  arseblog They’re in a perpetual conflict of not knowing whether they want to be a video game or a football simulation and it ends up not being a good version of either,2021-09-23T16:57:18.000Z,USA,@YankeeGunner @jamesbenge @7amkickoff @oh_that_crab @arseblog They’re in a perpetual conflict of not knowing whether they want to be a video game or a football simulation and it ends up not being a good version of either,[],[],"['YankeeGunner', 'jamesbenge', '7amkickoff', 'oh_that_crab', 'arseblog']",['https://t.co/CWvbjPzuHP'],,
449,en,1441068080529035277,235518736, robbieg15   arseblog  YankeeGunner  7amkickoff  oh that crab I think you can take a suppository for that,1441083765485232128,True, robbieg15   arseblog  YankeeGunner  7amkickoff  oh that crab I think you can take a suppository for that,2021-09-23T16:55:18.000Z,USA,@robbieg15_ @arseblog @YankeeGunner @7amkickoff @oh_that_crab I think you can take a suppository for that,[],[],"['robbieg15_', 'arseblog', 'YankeeGunner', '7amkickoff', 'oh_that_crab']",[],,
450,en,1441068080529035277,235518736, jamesbenge  7amkickoff  oh that crab  arseblog Wait wait wait … joy  In football  Surely you’re mistaken ,1441083506327580685,False, jamesbenge  7amkickoff  oh that crab  arseblog Wait wait wait … joy  In football  Surely you’re mistaken ,2021-09-23T16:54:16.000Z,USA,@jamesbenge @7amkickoff @oh_that_crab @arseblog Wait wait wait … joy? In football? Surely you’re mistaken.,[],[],"['jamesbenge', '7amkickoff', 'oh_that_crab', 'arseblog']",[],,
451,en,1441068080529035277,235518736, arseblog  YankeeGunner  jamesbenge  7amkickoff  oh that crab Funny you say hyper dash because there s a new mechanic this year called  Elosive Sprint  ,1441083503144095750,False, arseblog  YankeeGunner  jamesbenge  7amkickoff  oh that crab Funny you say hyper dash because there s a new mechanic this year called  Elosive Sprint  ,2021-09-23T16:54:15.000Z,USA,"@arseblog @YankeeGunner @jamesbenge @7amkickoff @oh_that_crab Funny you say hyper dash because there's a new mechanic this year called ""Explosive Sprint"".",['xp'],[],"['arseblog', 'YankeeGunner', 'jamesbenge', '7amkickoff', 'oh_that_crab']",['https://t.co/TVKy7oqPOV'],,
452,en,1441068080529035277,235518736, stevemmitchell  jamesbenge Not sure I played it  But I remember one game on the PS where the  after touch  feature meant you could end up hitting a shot that you could bend until it came back and hit your player in the back ,1441083331286900736,False, stevemmitchell  jamesbenge Not sure I played it  But I remember one game on the PS where the  after touch  feature meant you could end up hitting a shot that you could bend until it came back and hit your player in the back ,2021-09-23T16:53:34.000Z,USA,@stevemmitchell @jamesbenge Not sure I played it. But I remember one game on the PS where the 'after touch' feature meant you could end up hitting a shot that you could bend until it came back and hit your player in the back.,[],[],"['stevemmitchell', 'jamesbenge']",['https://t.co/zsk61Msb8f'],,
453,en,1441068080529035277,235518736, arseblog  jamesbenge  7amkickoff  oh that crab I have one of these powers but I’m not telling you which one,1441083252534509570,False, arseblog  jamesbenge  7amkickoff  oh that crab I have one of these powers but I’m not telling you which one,2021-09-23T16:53:16.000Z,USA,@arseblog @jamesbenge @7amkickoff @oh_that_crab I have one of these powers but I’m not telling you which one,[],[],"['arseblog', 'jamesbenge', '7amkickoff', 'oh_that_crab']",[],,
454,en,1441068080529035277,235518736, YankeeGunner  7amkickoff  oh that crab  arseblog And use it as a learning aid to teach children the joy of eeriencing their favourite sport through statistics and metrics  By jove Elliott  that’s it ,1441083129658331136,True, YankeeGunner  7amkickoff  oh that crab  arseblog And use it as a learning aid to teach children the joy of eeriencing their favourite sport through statistics and metrics  By jove Elliott  that’s it ,2021-09-23T16:52:46.000Z,USA,"@YankeeGunner @7amkickoff @oh_that_crab @arseblog And use it as a learning aid to teach children the joy of experiencing their favourite sport through statistics and metrics! By jove Elliott, that’s it!",['xp'],[],"['YankeeGunner', '7amkickoff', 'oh_that_crab', 'arseblog']",['https://t.co/t5NfBa6gh1'],,
455,en,1441068080529035277,235518736, YankeeGunner  jamesbenge  7amkickoff  oh that crab I think you should be able to level up footballers with powers like Flying  flame anus  sexy massacre and hyper dash,1441082960845754376,False, YankeeGunner  jamesbenge  7amkickoff  oh that crab I think you should be able to level up footballers with powers like Flying  flame anus  sexy massacre and hyper dash,2021-09-23T16:52:06.000Z,USA,"@YankeeGunner @jamesbenge @7amkickoff @oh_that_crab I think you should be able to level up footballers with powers like:

Flying, flame anus, sexy massacre and hyper dash",[],[],"['YankeeGunner', 'jamesbenge', '7amkickoff', 'oh_that_crab']",['https://t.co/1KGuRdBdUt'],,
456,en,1441068080529035277,235518736, babuyagu  jamesbenge The worst game for that was Olympic Soccer on the PS  If you shot from the corner of the box diagonally it  always  went in  Always ,1441082737427763201,False, babuyagu  jamesbenge The worst game for that was Olympic Soccer on the PS  If you shot from the corner of the box diagonally it  always  went in  Always ,2021-09-23T16:51:13.000Z,USA,@babuyagu @jamesbenge The worst game for that was Olympic Soccer on the PS. If you shot from the corner of the box diagonally it *always* went in. Always.,[],[],"['babuyagu', 'jamesbenge']",['https://t.co/ltr9xi9HGo'],,
457,en,1441068080529035277,235518736, jamesbenge  7amkickoff  oh that crab  arseblog Yep  What they should do is just use existing real world models because video games are geared to make it much easier to score from presentable chances,1441082127836196866,False, jamesbenge  7amkickoff  oh that crab  arseblog Yep  What they should do is just use existing real world models because video games are geared to make it much easier to score from presentable chances,2021-09-23T16:48:47.000Z,USA,@jamesbenge @7amkickoff @oh_that_crab @arseblog Yep. What they should do is just use existing real world models because video games are geared to make it much easier to score from presentable chances,[],[],"['jamesbenge', '7amkickoff', 'oh_that_crab', 'arseblog']",['https://t.co/PqvA75P8Mz'],,
458,en,1441068080529035277,235518736, jamesbenge Random tangent  But this reminds of back in Sixth Form we all went round someone’s house for Pro Evo tournaments during study period  One of my mates used to literally shoot at every opportunity just to have the most shots on the stats screen  Still can’t fathom why  Now well  XG,1441081851548995589,False, jamesbenge Random tangent  But this reminds of back in Sixth Form we all went round someone’s house for Pro Evo tournaments during study period  One of my mates used to literally shoot at every opportunity just to have the most shots on the stats screen  Still can’t fathom why  Now well  XG,2021-09-23T16:47:42.000Z,USA,"@jamesbenge Random tangent. But this reminds of back in Sixth Form we all went round someone’s house for Pro Evo tournaments during study period. One of my mates used to literally shoot at every opportunity just to have the most shots on the stats screen. Still can’t fathom why. Now well, XG",[],[],['jamesbenge'],['https://t.co/RrYHEPiBFn'],,
459,en,1441068080529035277,235518736, jamesbenge  arseblog It sounds like the developers who programmed the algorithm don’t understand the algorithm ,1441081212676755460,True, jamesbenge  arseblog It sounds like the developers who programmed the algorithm don’t understand the algorithm ,2021-09-23T16:45:09.000Z,USA,@jamesbenge @arseblog It sounds like the developers who programmed the algorithm don’t understand the algorithm.,[],[],"['jamesbenge', 'arseblog']",[],,
460,en,1441068080529035277,235518736, mc scott24 Quick  TheM L G   if it’s not published yet we can beat them to it ,1441080746253295624,True, mc scott24 Quick  TheM L G   if it’s not published yet we can beat them to it ,2021-09-23T16:43:18.000Z,USA,"@mc_scott24 Quick @TheM_L_G , if it’s not published yet we can beat them to it!",[],[],"['mc_scott24', 'TheM_L_G']",[],,
461,en,1441068080529035277,235518736, 7amkickoff  oh that crab  arseblog Yeah I think it’s  bar the odd understandable bug early in the game cycle  probably a perfect representation of the likelihood of any shot ending up in the net in FIFA  It’s just that a FIFA game isn’t 90 minutes and they try to cram 90 minutes of action into it ,1441080557518065664,True, 7amkickoff  oh that crab  arseblog Yeah I think it’s  bar the odd understandable bug early in the game cycle  probably a perfect representation of the likelihood of any shot ending up in the net in FIFA  It’s just that a FIFA game isn’t 90 minutes and they try to cram 90 minutes of action into it ,2021-09-23T16:42:33.000Z,USA,@7amkickoff @oh_that_crab @arseblog Yeah I think it’s (bar the odd understandable bug early in the game cycle) probably a perfect representation of the likelihood of any shot ending up in the net in FIFA. It’s just that a FIFA game isn’t 90 minutes and they try to cram 90 minutes of action into it.,[],[],"['7amkickoff', 'oh_that_crab', 'arseblog']",['https://t.co/8Kt5d0L7hO'],,
